Gene_level,D_17_sum,D_18_sum,X_17_sum,X_18_sum,E_17_sum,E_18_sum,F_17_sum,F_18_sum,L_17_sum,L_18_sum
K23094,127.582137968529,106.653333022799,57.0345824005402,233.621090122615,6.44757645369845,26.9963307581804,2.98988213292706,15.445309747317,3.88197931236748,33.4821465176604
K23095,84.8233416779231,116.044808498189,26.5376022210973,138.85423143957,6.91307218619998,25.5440548990101,2.96542964296452,15.3602345935127,8.56706247537261,33.3025269255293
K23101,0.0869878325617535,0.034555781974039,NA,NA,0.270586948398119,0.103999041878563,0.943929532921852,0.314463260437141,0.697572062513408,0.893165266395472
K23107,2.89809651721526,4.4879636409196,1.30902539879217,1.70110496227859,6.11902340177299,4.48306203454169,1.18568543511768,4.00689132718728,3.98517238716714,4.99533076231525
K23121,1.17403244256239,0.154923614506612,NA,NA,0.206456445143837,0,NA,NA,NA,NA
K23123,0.328119452363351,0.135286621974727,0.0266956876913269,0.0179244554394911,0.629272169162612,0.178922566041538,0.476630288072931,0.608955481735851,0.0807570840985219,0.337758984340013
K23124,0.217278427118673,0.199230021112125,1.25062785690527,0,1.18965242588991,0.686977323184407,0.32204494303612,0.144720483588295,1.11380733766815,2.74470427664129
K23127,0.425502022847576,0.263383045045703,0.43955834892901,0.0661772094557873,3.88434148491528,0.233422176134366,0.00980913967282963,1.02079473955759,0.408634439912137,1.01299048726864
K23139,86.3799927832626,87.0487507161909,32.1242300598114,121.040441659895,7.80034216447558,30.2779405093826,1.19342857324273,15.4479730063736,2.93692288331784,2.33075280120752
K23144,0.122918550346104,0.397308795504651,0.183722287342931,0.503493951936233,2.80610207815224,3.8695753460366,2.61639719489797,3.75134219885968,29.53979676195,6.62660949217153
K23149,0.0170094860063799,0.866875062007572,0,0.536085494655308,2.01371653390824,4.7094157786671,5.51908084015778,2.85807357307207,3.10014639256757,3.79071474773832
K23150,0.0696578950737462,0.424733610986719,0,0.175386284855458,1.78558368102605,2.50571886135599,20.8458325876304,1.01017175394979,2.19078452002085,3.53787387895851
K23163,295.4752845882,401.447215141079,146.142630314165,580.583971011305,76.5094938776105,80.5737766668203,14.7068622480797,69.7527097189595,20.2530432060655,60.8658932852346
K23169,0.230712703715406,0.594099034926007,0.457596548158449,1.02817546467794,3.21744904577404,1.07083649929741,0,0.450639670227071,0.189780410163441,0.132921811371604
K23170,1.98082863587521,0.815890273952867,0.380440101879232,0.977227957164963,1.97740487811838,2.92761171360641,0.035677594795937,2.74516138807425,0.0610164635411054,0.250108548917721
K23176,0.0172968084051363,0.213063452174307,NA,NA,0.019007044260704,0.67698210957378,0.00798517118866439,0.156594770552466,NA,NA
K23189,0.470593496011443,1.68042882736262,1.08301910669661,1.30895583356822,2.97522182838105,19.4264137586595,6.5212372683014,2.87588758121088,2.1200282259178,5.23496666294846
K23227,0.084859479910282,0,0,0.161623298699173,0.640860500802161,0.0542158478450113,0.01386710178981,0.983643073305244,0.933056291196819,1.58510636142297
